,,,,,,Opening balance,70,Field capacity,70,Stress point,28,Wilting point,0
11/11/1994,4,3.358,11,1994,0,,,,,,,,
12/11/1994,0,3.243,11,1994,0,,,,,,,,
13/11/1994,0,3.187,11,1994,0,,,,,,,,
14/11/1994,6.1,1.333,11,1994,0,,,,,,,,
15/11/1994,35.7,0.554,11,1994,0,,,,,,,,
16/11/1994,17.4,1.969,11,1994,0,,,,,,,,
17/11/1994,1.9,3.924,11,1994,0,,,,,,,,
18/11/1994,0,3.63,11,1994,0,,,,,,,,
19/11/1994,1.4,4.091,11,1994,0,,,,,,,,
20/11/1994,0,3.952,11,1994,0,,,,,,,,
21/11/1994,27.7,3.295,11,1994,0,,,,,,,,
22/11/1994,3.7,1.65,11,1994,0,,,,,,,,
23/11/1994,1.6,3.97,11,1994,0,,,,,,,,
24/11/1994,0,4.568,11,1994,0,,,,,,,,
25/11/1994,0,5.18,11,1994,0,,,,,,,,
26/11/1994,0,2.512,11,1994,0,,,,,,,,
27/11/1994,0,4.399,11,1994,0,,,,,,,,
28/11/1994,0,4.326,11,1994,0,,,,,,,,
29/11/1994,0,3.699,11,1994,0,,,,,,,,
30/11/1994,0,2.209,11,1994,0,,,,,,,,
1/12/1994,0,2.112,12,1994,0,,,,,,,,
2/12/1994,0,3.722,12,1994,0,,,,,,,,
3/12/1994,0,3.384,12,1994,0,,,,,,,,
4/12/1994,0,3.083,12,1994,0,,,,,,,,
5/12/1994,0,5.103,12,1994,0,,,,,,,,
6/12/1994,0,5.997,12,1994,0,,,,,,,,
7/12/1994,0,4.783,12,1994,0,,,,,,,,
8/12/1994,0,6.133,12,1994,0,,,,,,,,
9/12/1994,0,3.852,12,1994,0,,,,,,,,
10/12/1994,0,3.487,12,1994,0,,,,,,,,
11/12/1994,0,5.558,12,1994,0,,,,,,,,
12/12/1994,0,4.021,12,1994,0,,,,,,,,
13/12/1994,0,3.85,12,1994,0,,,,,,,,
14/12/1994,0,6.121,12,1994,0,,,,,,,,
15/12/1994,0,5.337,12,1994,0,,,,,,,,
16/12/1994,0,4.958,12,1994,0,,,,,,,,
17/12/1994,0,6.081,12,1994,0,,,,,,,,
18/12/1994,0,5.802,12,1994,0,,,,,,,,
19/12/1994,0,1.986,12,1994,0,,,,,,,,
20/12/1994,2.3,3.41,12,1994,0,,,,,,,,
21/12/1994,5.2,5.29,12,1994,0,,,,,,,,
22/12/1994,1.6,1.848,12,1994,0,,,,,,,,
23/12/1994,0,5.695,12,1994,0,,,,,,,,
24/12/1994,14.4,1.042,12,1994,0,,,,,,,,
25/12/1994,1.2,4.424,12,1994,0,,,,,,,,
26/12/1994,0,5.279,12,1994,0,,,,,,,,
27/12/1994,0,5.368,12,1994,0,,,,,,,,
28/12/1994,0,2.553,12,1994,0,,,,,,,,
29/12/1994,1.2,1.953,12,1994,0,,,,,,,,
30/12/1994,2.4,2.116,12,1994,0,,,,,,,,
31/12/1994,0,5.593,12,1994,0,,,,,,,,
1/01/1995,0,5.955,1,1995,0,,,,,,,,
2/01/1995,0,4.024,1,1995,0,,,,,,,,
3/01/1995,2.3,4.434,1,1995,0,,,,,,,,
4/01/1995,0,5.307,1,1995,0,,,,,,,,
5/01/1995,0,4.958,1,1995,0,,,,,,,,
6/01/1995,0,4.873,1,1995,0,,,,,,,,
7/01/1995,0,4.876,1,1995,0,,,,,,,,
8/01/1995,5.9,4.116,1,1995,0,,,,,,,,
9/01/1995,2.2,1.07,1,1995,0,,,,,,,,
10/01/1995,0,2.139,1,1995,0,,,,,,,,
11/01/1995,0,5.304,1,1995,0,,,,,,,,
12/01/1995,0,5.794,1,1995,0,,,,,,,,
13/01/1995,0,5.837,1,1995,0,,,,,,,,
14/01/1995,0,5.943,1,1995,0,,,,,,,,
15/01/1995,0,4.258,1,1995,0,,,,,,,,
16/01/1995,0,3.418,1,1995,0,,,,,,,,
17/01/1995,9.4,2.19,1,1995,0,,,,,,,,
18/01/1995,1.8,4.18,1,1995,0,,,,,,,,
19/01/1995,0,2.793,1,1995,0,,,,,,,,
20/01/1995,0,4.94,1,1995,0,,,,,,,,
21/01/1995,0,3.621,1,1995,0,,,,,,,,
22/01/1995,0,4.912,1,1995,0,,,,,,,,
23/01/1995,0,3.848,1,1995,0,,,,,,,,
24/01/1995,0,2.71,1,1995,0,,,,,,,,
25/01/1995,0,2.59,1,1995,0,,,,,,,,
26/01/1995,2.7,2.135,1,1995,0,,,,,,,,
27/01/1995,8.4,2.475,1,1995,0,,,,,,,,
28/01/1995,0,5.292,1,1995,0,,,,,,,,
29/01/1995,0,3.126,1,1995,0,,,,,,,,
30/01/1995,0,2.02,1,1995,0,,,,,,,,
31/01/1995,0,4.873,1,1995,0,,,,,,,,
1/02/1995,54.6,2.817,2,1995,0,,,,,,,,
2/02/1995,13.6,3.929,2,1995,0,,,,,,,,
3/02/1995,1.9,3.561,2,1995,0,,,,,,,,
4/02/1995,0,4.396,2,1995,0,,,,,,,,
5/02/1995,0,3.506,2,1995,0,,,,,,,,
6/02/1995,0,5.587,2,1995,0,,,,,,,,
7/02/1995,0,5.213,2,1995,0,,,,,,,,
8/02/1995,0,5.095,2,1995,0,,,,,,,,
9/02/1995,0,4.435,2,1995,0,,,,,,,,
10/02/1995,3,2.795,2,1995,0,,,,,,,,
11/02/1995,0,4.83,2,1995,0,,,,,,,,
12/02/1995,0,5.302,2,1995,0,,,,,,,,
13/02/1995,0,4.959,2,1995,0,,,,,,,,
14/02/1995,0,5.243,2,1995,0,,,,,,,,
15/02/1995,0,5.12,2,1995,0,,,,,,,,
16/02/1995,0,5.139,2,1995,0,,,,,,,,
17/02/1995,0,4.91,2,1995,0,,,,,,,,
18/02/1995,0,5.373,2,1995,0,,,,,,,,
19/02/1995,0,3.47,2,1995,0,,,,,,,,
20/02/1995,2.7,2.565,2,1995,0,,,,,,,,
21/02/1995,11.7,0.963,2,1995,0,,,,,,,,
22/02/1995,3.9,0.828,2,1995,0,,,,,,,,
23/02/1995,20.9,2.038,2,1995,0,,,,,,,,
24/02/1995,8.9,2.787,2,1995,0,,,,,,,,
25/02/1995,0,3.526,2,1995,0,,,,,,,,
26/02/1995,0,4.558,2,1995,0,,,,,,,,
27/02/1995,1.7,4.094,2,1995,0,,,,,,,,
28/02/1995,0,3.711,2,1995,0,,,,,,,,
1/03/1995,0,2.24,3,1995,0,,,,,,,,
2/03/1995,4.4,4.542,3,1995,0,,,,,,,,
3/03/1995,13.9,0.605,3,1995,0,,,,,,,,
4/03/1995,0,4.184,3,1995,0,,,,,,,,
5/03/1995,0,4.432,3,1995,0,,,,,,,,
6/03/1995,0,4.344,3,1995,0,,,,,,,,
7/03/1995,0,3.826,3,1995,0,,,,,,,,
8/03/1995,0,2.522,3,1995,0,,,,,,,,
9/03/1995,0,4.05,3,1995,0,,,,,,,,
10/03/1995,12.2,3.01,3,1995,0,,,,,,,,
11/03/1995,0,3.905,3,1995,0,,,,,,,,
12/03/1995,28.4,1.49,3,1995,0,,,,,,,,
13/03/1995,4.7,4.807,3,1995,0,,,,,,,,
14/03/1995,6.2,2.443,3,1995,0,,,,,,,,
15/03/1995,5,3.057,3,1995,0,,,,,,,,
16/03/1995,4,2.358,3,1995,0,,,,,,,,
17/03/1995,0,3.212,3,1995,0,,,,,,,,
18/03/1995,0,2.81,3,1995,0,,,,,,,,
19/03/1995,3.1,2.17,3,1995,0,,,,,,,,
20/03/1995,15.3,3.036,3,1995,0,,,,,,,,
21/03/1995,0,2.778,3,1995,0,,,,,,,,
22/03/1995,0,3.487,3,1995,0,,,,,,,,
23/03/1995,0,3.378,3,1995,0,,,,,,,,
24/03/1995,0,2.13,3,1995,0,,,,,,,,
25/03/1995,0,3.445,3,1995,0,,,,,,,,
26/03/1995,3.4,0.894,3,1995,0,,,,,,,,
27/03/1995,0,3.439,3,1995,0,,,,,,,,
28/03/1995,0,2.529,3,1995,0,,,,,,,,
29/03/1995,18.9,2.022,3,1995,0,,,,,,,,
30/03/1995,0,1.721,3,1995,0,,,,,,,,
31/03/1995,22.5,1.694,3,1995,0,,,,,,,,
1/04/1995,1.8,2.623,4,1995,0,,,,,,,,
2/04/1995,0,1.785,4,1995,0,,,,,,,,
3/04/1995,0,2.763,4,1995,0,,,,,,,,
4/04/1995,8.7,0.641,4,1995,0,,,,,,,,
5/04/1995,1.3,2.633,4,1995,0,,,,,,,,
6/04/1995,0,2.967,4,1995,0,,,,,,,,
7/04/1995,2.3,1.532,4,1995,0,,,,,,,,
8/04/1995,0,1.198,4,1995,0,,,,,,,,
9/04/1995,7.8,0.15,4,1995,0,,,,,,,,
10/04/1995,8.3,1.381,4,1995,0,,,,,,,,
11/04/1995,35.8,0.505,4,1995,0,,,,,,,,
12/04/1995,8,1.718,4,1995,0,,,,,,,,
13/04/1995,0,1.847,4,1995,0,,,,,,,,
14/04/1995,0,2.534,4,1995,0,,,,,,,,
15/04/1995,0,2.069,4,1995,0,,,,,,,,
16/04/1995,0,2.529,4,1995,0,,,,,,,,
17/04/1995,0,2.103,4,1995,0,,,,,,,,
18/04/1995,0,1.471,4,1995,0,,,,,,,,
19/04/1995,0,2.202,4,1995,0,,,,,,,,
20/04/1995,11.3,1.007,4,1995,0,,,,,,,,
21/04/1995,40.9,0,4,1995,0,,,,,,,,
22/04/1995,18.8,0,4,1995,0,,,,,,,,
23/04/1995,5.1,1.062,4,1995,0,,,,,,,,
24/04/1995,2.2,0.168,4,1995,0,,,,,,,,
25/04/1995,4.5,1.23,4,1995,0,,,,,,,,
26/04/1995,4.6,0.612,4,1995,0,,,,,,,,
27/04/1995,2.4,1.141,4,1995,0,,,,,,,,
28/04/1995,1.9,0.174,4,1995,0,,,,,,,,
29/04/1995,0,0.833,4,1995,0,,,,,,,,
30/04/1995,12.5,1.258,4,1995,0,,,,,,,,
1/05/1995,0,0.003,5,1995,0,,,,,,,,
2/05/1995,0,0.993,5,1995,0,,,,,,,,
3/05/1995,0,1.921,5,1995,0,,,,,,,,
4/05/1995,1.1,1.403,5,1995,0,,,,,,,,
5/05/1995,7.9,0.651,5,1995,0,,,,,,,,
6/05/1995,7.1,0.998,5,1995,0,,,,,,,,
7/05/1995,0,0.573,5,1995,0,,,,,,,,
8/05/1995,0,1.498,5,1995,0,,,,,,,,
9/05/1995,0,1.363,5,1995,0,,,,,,,,
10/05/1995,0,1.64,5,1995,0,,,,,,,,
11/05/1995,0,0.611,5,1995,0,,,,,,,,
12/05/1995,0,1.396,5,1995,0,,,,,,,,
13/05/1995,0,1.207,5,1995,0,,,,,,,,
14/05/1995,0,1.068,5,1995,0,,,,,,,,
15/05/1995,2.3,0.752,5,1995,0,,,,,,,,
16/05/1995,0,1.176,5,1995,0,,,,,,,,
17/05/1995,4.2,0.98,5,1995,0,,,,,,,,
18/05/1995,2,0.833,5,1995,0,,,,,,,,
19/05/1995,0,0.772,5,1995,0,,,,,,,,
20/05/1995,0,1.103,5,1995,0,,,,,,,,
21/05/1995,0,0.555,5,1995,0,,,,,,,,
22/05/1995,0,0.307,5,1995,0,,,,,,,,
23/05/1995,0,1.492,5,1995,0,,,,,,,,
24/05/1995,0,1.437,5,1995,0,,,,,,,,
25/05/1995,0,1.273,5,1995,0,,,,,,,,
26/05/1995,0,1.255,5,1995,0,,,,,,,,
27/05/1995,0,0.271,5,1995,0,,,,,,,,
28/05/1995,32,0.003,5,1995,0,,,,,,,,
29/05/1995,2,0.496,5,1995,0,,,,,,,,
30/05/1995,10,1.06,5,1995,0,,,,,,,,
31/05/1995,3.6,0.701,5,1995,0,,,,,,,,
1/06/1995,7.4,0.699,6,1995,0,,,,,,,,
2/06/1995,11.4,0.27,6,1995,0,,,,,,,,
3/06/1995,12.1,0.07,6,1995,0,,,,,,,,
4/06/1995,0,0.245,6,1995,0,,,,,,,,
5/06/1995,0,1.069,6,1995,0,,,,,,,,
6/06/1995,0,0.866,6,1995,0,,,,,,,,
7/06/1995,0,0.944,6,1995,0,,,,,,,,
8/06/1995,0,1.052,6,1995,0,,,,,,,,
9/06/1995,1.9,0.059,6,1995,0,,,,,,,,
10/06/1995,0,0.569,6,1995,0,,,,,,,,
11/06/1995,15.8,0.308,6,1995,0,,,,,,,,
12/06/1995,6.2,0.616,6,1995,0,,,,,,,,
13/06/1995,9,0.708,6,1995,0,,,,,,,,
14/06/1995,11.9,0.189,6,1995,0,,,,,,,,
15/06/1995,7,0.021,6,1995,0,,,,,,,,
16/06/1995,0,0.133,6,1995,0,,,,,,,,
17/06/1995,1.9,0.707,6,1995,0,,,,,,,,
18/06/1995,2.8,0,6,1995,0,,,,,,,,
19/06/1995,0,0.584,6,1995,0,,,,,,,,
20/06/1995,1.5,0.861,6,1995,0,,,,,,,,
21/06/1995,5.6,0.892,6,1995,0,,,,,,,,
22/06/1995,26.3,0.038,6,1995,0,,,,,,,,
23/06/1995,0,1.071,6,1995,0,,,,,,,,
24/06/1995,2.3,0.688,6,1995,0,,,,,,,,
25/06/1995,0,0.607,6,1995,0,,,,,,,,
26/06/1995,5.5,0.571,6,1995,0,,,,,,,,
27/06/1995,9.4,0.763,6,1995,0,,,,,,,,
28/06/1995,15,0.942,6,1995,0,,,,,,,,
29/06/1995,14.7,0.204,6,1995,0,,,,,,,,
30/06/1995,7,0.59,6,1995,0,,,,,,,,
1/07/1995,1.1,0.886,7,1995,0,,,,,,,,
2/07/1995,5.7,0,7,1995,0,,,,,,,,
3/07/1995,0,0.96,7,1995,0,,,,,,,,
4/07/1995,1.1,1.007,7,1995,0,,,,,,,,
5/07/1995,5.3,0.257,7,1995,0,,,,,,,,
6/07/1995,10.1,0.876,7,1995,0,,,,,,,,
7/07/1995,9.3,0.572,7,1995,0,,,,,,,,
8/07/1995,9.4,0.48,7,1995,0,,,,,,,,
9/07/1995,9.3,0.772,7,1995,0,,,,,,,,
10/07/1995,8.9,0.483,7,1995,0,,,,,,,,
11/07/1995,3,0.688,7,1995,0,,,,,,,,
12/07/1995,8.2,0.209,7,1995,0,,,,,,,,
13/07/1995,12.1,0.411,7,1995,0,,,,,,,,
14/07/1995,8.9,0.925,7,1995,0,,,,,,,,
15/07/1995,3.8,0.406,7,1995,0,,,,,,,,
16/07/1995,1.6,0.257,7,1995,0,,,,,,,,
17/07/1995,6.1,0.233,7,1995,0,,,,,,,,
18/07/1995,2.8,1.242,7,1995,0,,,,,,,,
19/07/1995,4.1,0.237,7,1995,0,,,,,,,,
20/07/1995,12.6,0.654,7,1995,0,,,,,,,,
21/07/1995,12.7,0.836,7,1995,0,,,,,,,,
22/07/1995,6.8,0.885,7,1995,0,,,,,,,,
23/07/1995,0,1.925,7,1995,0,,,,,,,,
24/07/1995,0,0.875,7,1995,0,,,,,,,,
25/07/1995,1.2,0.949,7,1995,0,,,,,,,,
26/07/1995,9.3,1.26,7,1995,0,,,,,,,,
27/07/1995,4.1,0.934,7,1995,0,,,,,,,,
28/07/1995,0,0.78,7,1995,0,,,,,,,,
29/07/1995,0,1.28,7,1995,0,,,,,,,,
30/07/1995,1.4,1.086,7,1995,0,,,,,,,,
31/07/1995,0,0.558,7,1995,0,,,,,,,,
1/08/1995,0,0.913,8,1995,0,,,,,,,,
2/08/1995,8.4,0.402,8,1995,0,,,,,,,,
3/08/1995,2.3,0.603,8,1995,0,,,,,,,,
4/08/1995,3.4,0.704,8,1995,0,,,,,,,,
5/08/1995,0,0.747,8,1995,0,,,,,,,,
6/08/1995,0,1.367,8,1995,0,,,,,,,,
7/08/1995,0,1.221,8,1995,0,,,,,,,,
8/08/1995,20.5,0.432,8,1995,0,,,,,,,,
9/08/1995,1.5,1.089,8,1995,0,,,,,,,,
10/08/1995,2.5,0.763,8,1995,0,,,,,,,,
11/08/1995,0,1.488,8,1995,0,,,,,,,,
12/08/1995,0,1.814,8,1995,0,,,,,,,,
13/08/1995,1.3,1.302,8,1995,0,,,,,,,,
14/08/1995,0,0.952,8,1995,0,,,,,,,,
15/08/1995,0,1.471,8,1995,0,,,,,,,,
16/08/1995,0,0.878,8,1995,0,,,,,,,,
17/08/1995,0,1.647,8,1995,0,,,,,,,,
18/08/1995,5.5,0.64,8,1995,0,,,,,,,,
19/08/1995,0,1.863,8,1995,0,,,,,,,,
20/08/1995,1.2,1.585,8,1995,0,,,,,,,,
21/08/1995,2.7,1.651,8,1995,0,,,,,,,,
22/08/1995,0,1.125,8,1995,0,,,,,,,,
23/08/1995,0,2.107,8,1995,0,,,,,,,,
24/08/1995,6.9,0.11,8,1995,0,,,,,,,,
25/08/1995,0,1.819,8,1995,0,,,,,,,,
26/08/1995,0,2.041,8,1995,0,,,,,,,,
27/08/1995,0,1.706,8,1995,0,,,,,,,,
28/08/1995,3.7,0.742,8,1995,0,,,,,,,,
29/08/1995,0,1.725,8,1995,0,,,,,,,,
30/08/1995,0,2.014,8,1995,0,,,,,,,,
31/08/1995,1.7,1.782,8,1995,0,,,,,,,,
1/09/1995,1.3,1.523,9,1995,0,,,,,,,,
2/09/1995,6.5,0.806,9,1995,0,,,,,,,,
3/09/1995,0,2.61,9,1995,0,,,,,,,,
4/09/1995,0,1.101,9,1995,0,,,,,,,,
5/09/1995,0,2.131,9,1995,0,,,,,,,,
6/09/1995,19.5,0.314,9,1995,0,,,,,,,,
7/09/1995,10.2,1.869,9,1995,0,,,,,,,,
8/09/1995,1.6,1.615,9,1995,0,,,,,,,,
9/09/1995,0,2.301,9,1995,0,,,,,,,,
10/09/1995,3.6,1.896,9,1995,0,,,,,,,,
11/09/1995,0,2.414,9,1995,0,,,,,,,,
12/09/1995,0,2.46,9,1995,0,,,,,,,,
13/09/1995,0,2.525,9,1995,0,,,,,,,,
14/09/1995,0,1.746,9,1995,0,,,,,,,,
15/09/1995,0,2.822,9,1995,0,,,,,,,,
16/09/1995,20.9,1.167,9,1995,0,,,,,,,,
17/09/1995,14.4,0.645,9,1995,0,,,,,,,,
18/09/1995,3.1,1.028,9,1995,0,,,,,,,,
19/09/1995,0,2.819,9,1995,0,,,,,,,,
20/09/1995,0,2.114,9,1995,0,,,,,,,,
21/09/1995,0,2.063,9,1995,0,,,,,,,,
22/09/1995,5.7,1.108,9,1995,0,,,,,,,,
23/09/1995,0,3.605,9,1995,0,,,,,,,,
24/09/1995,0,2.645,9,1995,0,,,,,,,,
25/09/1995,3.2,1.894,9,1995,0,,,,,,,,
26/09/1995,13.7,1.006,9,1995,0,,,,,,,,
27/09/1995,0,3.073,9,1995,0,,,,,,,,
28/09/1995,0,0.851,9,1995,0,,,,,,,,
29/09/1995,9,1.07,9,1995,0,,,,,,,,
30/09/1995,2.9,1.286,9,1995,0,,,,,,,,
1/10/1995,8.2,2.525,10,1995,0,,,,,,,,
2/10/1995,3.8,2.41,10,1995,0,,,,,,,,
3/10/1995,0,3.111,10,1995,0,,,,,,,,
4/10/1995,8.3,0.882,10,1995,0,,,,,,,,
5/10/1995,29.6,0.36,10,1995,0,,,,,,,,
6/10/1995,2.5,2.072,10,1995,0,,,,,,,,
7/10/1995,0,2.502,10,1995,0,,,,,,,,
8/10/1995,0,2.587,10,1995,0,,,,,,,,
9/10/1995,17.7,0.474,10,1995,0,,,,,,,,
10/10/1995,1.4,2.4,10,1995,0,,,,,,,,
11/10/1995,0,2.792,10,1995,0,,,,,,,,
12/10/1995,3,1.554,10,1995,0,,,,,,,,
13/10/1995,0,3.548,10,1995,0,,,,,,,,
14/10/1995,2.2,0.851,10,1995,0,,,,,,,,
15/10/1995,0,2.604,10,1995,0,,,,,,,,
16/10/1995,0,2.873,10,1995,0,,,,,,,,
17/10/1995,0,2.704,10,1995,0,,,,,,,,
18/10/1995,3.1,2.164,10,1995,0,,,,,,,,
19/10/1995,0,3.329,10,1995,0,,,,,,,,
20/10/1995,0,4.38,10,1995,0,,,,,,,,
21/10/1995,1.9,1.486,10,1995,0,,,,,,,,
22/10/1995,0,1.561,10,1995,0,,,,,,,,
23/10/1995,0,2.664,10,1995,0,,,,,,,,
24/10/1995,0,4.169,10,1995,0,,,,,,,,
25/10/1995,0,3.139,10,1995,0,,,,,,,,
26/10/1995,0,4.597,10,1995,0,,,,,,,,
27/10/1995,0,3.47,10,1995,0,,,,,,,,
28/10/1995,1.9,1.821,10,1995,0,,,,,,,,
29/10/1995,0,3.837,10,1995,0,,,,,,,,
30/10/1995,0,4.477,10,1995,0,,,,,,,,
31/10/1995,9.9,1.122,10,1995,0,,,,,,,,
1/11/1995,22.7,1.327,11,1995,0,,,,,,,,
2/11/1995,0,3.184,11,1995,0,,,,,,,,
3/11/1995,2,3.554,11,1995,0,,,,,,,,
4/11/1995,5.6,2.538,11,1995,0,,,,,,,,
5/11/1995,4.2,3.829,11,1995,0,,,,,,,,
6/11/1995,0,3.878,11,1995,0,,,,,,,,
7/11/1995,0,3.539,11,1995,0,,,,,,,,
8/11/1995,0,3.718,11,1995,0,,,,,,,,
9/11/1995,27.7,1.505,11,1995,0,,,,,,,,
10/11/1995,0,4.063,11,1995,0,,,,,,,,
11/11/1995,2.5,2.165,11,1995,0,,,,,,,,
12/11/1995,0,4.333,11,1995,0,,,,,,,,
13/11/1995,0,4.746,11,1995,0,,,,,,,,
14/11/1995,0,4.706,11,1995,0,,,,,,,,
15/11/1995,0,5.612,11,1995,0,,,,,,,,
16/11/1995,0,4.331,11,1995,0,,,,,,,,
17/11/1995,0,4.613,11,1995,0,,,,,,,,
18/11/1995,0,5.267,11,1995,0,,,,,,,,
19/11/1995,0,3.659,11,1995,0,,,,,,,,
20/11/1995,0,1.016,11,1995,0,,,,,,,,
21/11/1995,0,3.827,11,1995,0,,,,,,,,
22/11/1995,0,5.222,11,1995,0,,,,,,,,
23/11/1995,0,3.844,11,1995,0,,,,,,,,
24/11/1995,29.5,2.087,11,1995,0,,,,,,,,
25/11/1995,0,4.91,11,1995,0,,,,,,,,
26/11/1995,20.9,1.568,11,1995,0,,,,,,,,
27/11/1995,2.5,3.697,11,1995,0,,,,,,,,
28/11/1995,0,4.044,11,1995,0,,,,,,,,
29/11/1995,0,5.102,11,1995,0,,,,,,,,
30/11/1995,0,5.312,11,1995,0,,,,,,,,
1/12/1995,0,4.121,12,1995,0,,,,,,,,
2/12/1995,0,5.27,12,1995,0,,,,,,,,
3/12/1995,0,6.081,12,1995,0,,,,,,,,
4/12/1995,0,5.737,12,1995,0,,,,,,,,
5/12/1995,0,3.418,12,1995,0,,,,,,,,
6/12/1995,0,4.158,12,1995,0,,,,,,,,
7/12/1995,0,4.264,12,1995,0,,,,,,,,
8/12/1995,0,3.327,12,1995,0,,,,,,,,
9/12/1995,0,2.291,12,1995,0,,,,,,,,
10/12/1995,0,4.096,12,1995,0,,,,,,,,
11/12/1995,0,6.135,12,1995,0,,,,,,,,
12/12/1995,0,5.834,12,1995,0,,,,,,,,
13/12/1995,15.1,4.373,12,1995,0,,,,,,,,
14/12/1995,7.9,1.711,12,1995,0,,,,,,,,
15/12/1995,0,6.224,12,1995,0,,,,,,,,
16/12/1995,0,5.142,12,1995,0,,,,,,,,
17/12/1995,9.7,1.543,12,1995,0,,,,,,,,
18/12/1995,0,5.56,12,1995,0,,,,,,,,
19/12/1995,0,4.703,12,1995,0,,,,,,,,
20/12/1995,0,5.177,12,1995,0,,,,,,,,
21/12/1995,0,4.331,12,1995,0,,,,,,,,
22/12/1995,9.9,0.931,12,1995,0,,,,,,,,
23/12/1995,3.3,1.511,12,1995,0,,,,,,,,
24/12/1995,0,4.57,12,1995,0,,,,,,,,
25/12/1995,4.4,4.99,12,1995,0,,,,,,,,
26/12/1995,9.3,4.288,12,1995,0,,,,,,,,
27/12/1995,0,4.596,12,1995,0,,,,,,,,
28/12/1995,0,3.393,12,1995,0,,,,,,,,
29/12/1995,0,2.871,12,1995,0,,,,,,,,
30/12/1995,0,4.857,12,1995,0,,,,,,,,
31/12/1995,0,6.029,12,1995,0,,,,,,,,
1/01/1996,0,5.015,1,1996,0,,,,,,,,
2/01/1996,0,4.459,1,1996,0,,,,,,,,
3/01/1996,0,5.214,1,1996,0,,,,,,,,
4/01/1996,0,4.334,1,1996,0,,,,,,,,
5/01/1996,0,4.54,1,1996,0,,,,,,,,
6/01/1996,0,3.556,1,1996,0,,,,,,,,
7/01/1996,0,4.083,1,1996,0,,,,,,,,
8/01/1996,0,3.117,1,1996,0,,,,,,,,
9/01/1996,0,4.708,1,1996,0,,,,,,,,
10/01/1996,7.1,2.079,1,1996,0,,,,,,,,
11/01/1996,3.2,2.237,1,1996,0,,,,,,,,
12/01/1996,3.7,2.592,1,1996,0,,,,,,,,
13/01/1996,2.7,3.515,1,1996,0,,,,,,,,
14/01/1996,6.5,3.622,1,1996,0,,,,,,,,
15/01/1996,0,3.879,1,1996,0,,,,,,,,
16/01/1996,0,6.157,1,1996,0,,,,,,,,
17/01/1996,0,5.701,1,1996,0,,,,,,,,
18/01/1996,0,4.455,1,1996,0,,,,,,,,
19/01/1996,0,6.09,1,1996,0,,,,,,,,
20/01/1996,0,6.224,1,1996,0,,,,,,,,
21/01/1996,0,4.971,1,1996,0,,,,,,,,
22/01/1996,0,5.32,1,1996,0,,,,,,,,
23/01/1996,0,3.987,1,1996,0,,,,,,,,
24/01/1996,5.2,1.676,1,1996,0,,,,,,,,
25/01/1996,0,2.677,1,1996,0,,,,,,,,
26/01/1996,0,1.031,1,1996,0,,,,,,,,
27/01/1996,0,3.755,1,1996,0,,,,,,,,
28/01/1996,0,1.962,1,1996,0,,,,,,,,
29/01/1996,0,4.849,1,1996,0,,,,,,,,
30/01/1996,0,5.621,1,1996,0,,,,,,,,
31/01/1996,0,4.888,1,1996,0,,,,,,,,
1/02/1996,0,4.813,2,1996,0,,,,,,,,
2/02/1996,0,5.345,2,1996,0,,,,,,,,
3/02/1996,0,3.448,2,1996,0,,,,,,,,
4/02/1996,0,5.253,2,1996,0,,,,,,,,
5/02/1996,0,4.435,2,1996,0,,,,,,,,
6/02/1996,14,4.454,2,1996,0,,,,,,,,
7/02/1996,4.1,0.717,2,1996,0,,,,,,,,
8/02/1996,1.4,1.648,2,1996,0,,,,,,,,
9/02/1996,0,4.587,2,1996,0,,,,,,,,
10/02/1996,0,4.989,2,1996,0,,,,,,,,
11/02/1996,0,2.811,2,1996,0,,,,,,,,
12/02/1996,0,3.754,2,1996,0,,,,,,,,
13/02/1996,0,5.348,2,1996,0,,,,,,,,
14/02/1996,0,5.277,2,1996,0,,,,,,,,
15/02/1996,0,4.163,2,1996,0,,,,,,,,
16/02/1996,0,4.444,2,1996,0,,,,,,,,
17/02/1996,0,3.561,2,1996,0,,,,,,,,
18/02/1996,5.8,1.792,2,1996,0,,,,,,,,
19/02/1996,16.9,2.937,2,1996,0,,,,,,,,
20/02/1996,2.8,3.55,2,1996,0,,,,,,,,
21/02/1996,0,0.828,2,1996,0,,,,,,,,
22/02/1996,22,1.234,2,1996,0,,,,,,,,
23/02/1996,0,2.474,2,1996,0,,,,,,,,
24/02/1996,0,4.553,2,1996,0,,,,,,,,
25/02/1996,0,3.863,2,1996,0,,,,,,,,
26/02/1996,0,4.429,2,1996,0,,,,,,,,
27/02/1996,0,4.643,2,1996,0,,,,,,,,
28/02/1996,0,4.833,2,1996,0,,,,,,,,
29/02/1996,0,4.684,2,1996,0,,,,,,,,
1/03/1996,0,3.227,3,1996,0,,,,,,,,
2/03/1996,3.6,0.155,3,1996,0,,,,,,,,
3/03/1996,1.9,3.668,3,1996,0,,,,,,,,
4/03/1996,0,1.387,3,1996,0,,,,,,,,
5/03/1996,0,4.082,3,1996,0,,,,,,,,
6/03/1996,0,3.928,3,1996,0,,,,,,,,
7/03/1996,0,4.243,3,1996,0,,,,,,,,
8/03/1996,0,4.086,3,1996,0,,,,,,,,
9/03/1996,0,3.073,3,1996,0,,,,,,,,
10/03/1996,3.2,2.018,3,1996,0,,,,,,,,
